Login Name,MAIN BALANCE
sss_hndp001,0
sss_duwang999,0
sss_sfqk88,0.21
sss_hong2289,0
sss_lujun0729,0
sss_gyg8858,0
sss_wxq1777,0
sss_huanglele123,0
sss_a361984440,0
sss_bb2227,0
sss_k65dfsc,0
sss_lfd1989,0
sss_sj88867,0.83
sss_668888,0
sss_y841266143,25.5
sss_www978622,0
sss_jiaojin000,0
sss_yan1588,0.02
sss_shiwenzhou1,0
sss_aqq526,5
sss_gjdxhyerd,0
sss_li3295li,0
sss_xingshipeng1,0.54
sss_ll5845678,0
sss_hxjhxj,0
sss_zhanfang888,0
sss_pj75690156,28
sss_249640009,0
sss_li6162,0
sss_suduhang,0
sss_kangjianxing,0
sss_bei88888,0
sss_lingsongzll,0
sss_hhyyhhzz,0
sss_wei006639,0
sss_chenc0yu33,0
sss_bs1219a,0
sss_jk1234,0
sss_gaohuarong,0
sss_fanfan1982,0.01
sss_cgx2007,0.08
sss_yujsue,0
sss_caim888,0.19
sss_song220,0
sss_fovk54,0
sss_yongfa926,0
sss_wzs1956,494.21
sss_jixiang9888,0
sss_nangggg,0
sss_wwbbcc22,0
sss_ssww11,0
sss_gyg777999,0
sss_wh215215,0.03
sss_ts9518,0.54
sss_liwei12788,0
sss_as9493,0.25
sss_zhang92130,0
sss_nbdl01,0
sss_13842357783,0
sss_wk8029366,0
sss_a3202251,0.5
sss_anmonv,0
sss_tfccdd,0
sss_aegjwo,0
sss_ak5823457,0
sss_dafa2828,0.03
sss_zhou1992,0
sss_fgs634353,0
sss_18135540000,0
sss_sky1002,0
sss_qwt2580,0
sss_liu168,0
sss_cbr559,0.07
sss_jeff9999,0
sss_lt00066,0
sss_huangchengyu,0
sss_hackergto1,0
sss_aa7878502,87.92
sss_zjn198213,4
sss_laowang11,0
sss_nfgi8osd,0
sss_zmw1818,0
sss_ningwei,0
sss_xhautnagq,0
sss_jcy99938,0
sss_vs52456,0
sss_4034224,0
sss_minmin1888,0
sss_lzh520,0
sss_kdsfjeikd,0
sss_8a7dhadb,0
sss_wudiaoye11,0
sss_ayi1688,0
sss_jung0702,0
sss_jealint,0
sss_lw2859,0
sss_web897,0
sss_zxy121,0
sss_leqxam,0
sss_ykl91266,0
sss_huahuabang,0
sss_pwshugang1,0
sss_ada1979,0
sss_wuyouke,0
sss_zxc55556,0
sss_toermwd,0
sss_asuka11,0
sss_ninonggeming,18.17
sss_jhzojr234,0
sss_hui999,0
sss_xy376678913,0
sss_yyx888,0
sss_qwjz55d,0
sss_zlw0628,0
sss_dawenwen520,0.58
sss_84y71ghjg,0
sss_gt0033,0
sss_baizhijun888,0
sss_hy8894474,0
sss_chen317124,0.18
sss_cuifenganwen,0
sss_ejm131023,0
sss_dawei1177,1.24
sss_lisa920,0
sss_tai868,0
sss_456456aaaa,0
sss_sl345265765,0
sss_dingdinglu,0
sss_zj315mm,0
sss_zx8224271,0
sss_xiecheng0714,0.6
sss_bai7733,0
sss_ding0781,37.77
sss_6812458,1
sss_chen3366,0
sss_yaping97,988
sss_hrwehs,0
sss_qinggeweilen,0
sss_ap2oiuy,0
sss_zengwei989,0
sss_aa006881,0
sss_xiaoyu06,0
sss_jiajia8855,0
sss_simonhing1966,0
sss_pshkkk3s,0
sss_oie3i8hj,0
sss_nutfdgj6t,0
sss_qba2358,0
sss_qq226125,0
sss_gzg102488,0.4
sss_zengshuai888,0
sss_zlx1618,0
sss_longfeigege,0
sss_xm261803,0
sss_liucanjun,0.02
sss_lyly1917,12.48
sss_songzi123,0
sss_diao6726,0
sss_ylw88888,0
sss_ysak007,0
sss_zzy456852,0
sss_119432038,0
sss_chenchf27,0
sss_kangkang521,0
sss_tyclin08,0
sss_a12345677,0
sss_xhy998,1511.99
sss_lele20,0
sss_yfgj168,0
sss_4504755hua,0
sss_samphen,0
sss_zb4561,0
sss_djj0801,0
sss_haohong2017,0
sss_b13142588,0
sss_zhangleizi,8
sss_8899chh,2
sss_weicai,0
sss_wd2345,0
sss_qiliang1122,11
sss_1532657,0.72
sss_xl1888,0
sss_h13962823441,0.1
sss_minghua311,0
sss_kelong1130,0
sss_huangshu,0
sss_lky236293518,0
sss_efdvfg,0
sss_vip168168,0.2
sss_zl0605,0
sss_yuzhenxi,0
sss_cc8000,0
sss_lishengqi123,0
sss_linxiangzai,0
sss_wsw868,0
sss_sishuaihua,0
sss_2981155,0
sss_cwlongkkjyd,0
sss_lkdmiss,0
sss_951236,0
sss_sunyi789,0
sss_pentaou88,0
sss_zhe8224,0
sss_li276642329,0
sss_junjun8795,0
sss_honda_17,9
sss_liulong413,0
sss_cym5456,0
sss_asdfgh887,0
sss_fhy814,0
sss_zwx001,0
sss_wangyong111,0
sss_dachao001122,0
sss_heshaoxian,0
sss_ylll1831,0
sss_hy808188,0
sss_cm771129,0.5
sss_lixin515,0
sss_qqll8888,0.76
sss_oye101,0
sss_fb497780,0
sss_huangfeifei,0
sss_fan123123,0
sss_jinjun789,0
sss_a694339914,0
sss_trfv565sf,0
sss_wteabhca,0
sss_xz0420,0
sss_lsd6185,0
sss_cckk123456,0.4
sss_hh3431512,0
sss_zhujiaming,1
sss_xuerong666,0
sss_qqq333a,0
sss_sjx485868,0
sss_ss0720,0
sss_kavin2354,0
sss_zhaokai888,0.18
sss_dxy147741,0
sss_xiaojian77777,0
sss_maw220,0
sss_boonyybag,0
sss_xiaofei999,0
sss_object,28
sss_smt768,0
sss_smile22,0.63
sss_rjtsk2,0
sss_s1661y,0
sss_wangrunbo,0.25
sss_tula4222,0
sss_qiubao1981,0
sss_cw841027,0
sss_9uizh3ns,0
sss_uqpdomal,0
sss_xd4778362,0
sss_hlw992523,0
sss_ansonwin,0
sss_ccvacak,0
sss_hsj1968,0
sss_xjhubei,5
sss_a253558559,0
sss_wanbaolu,0
sss_mg6696,0
sss_lyp1971,56.9
sss_gqf669593,0
sss_hubaobao,0
sss_zhengqi8,0
sss_jierdd,0
sss_hengda1370,33.5
sss_vcx26trvd,0
sss_faoegmao,0
sss_qiongta,0
sss_gh136960,0
sss_yuan035,0
sss_qthemb,0
sss_ewq23456,0
sss_wo19888261,0
sss_1117520x,0
sss_fengzong,0
sss_ptt9394,0
sss_niaiwo,0
sss_jingu00,0
sss_yzs278917117,0
sss_fai1fai,0
sss_qianchao629,0.1
sss_lindong93248,0
sss_3909089zwf,0
sss_gyy12345,0
sss_wmda9999,0
sss_zhangminghlj,0
sss_aaa3365,57
sss_yu4112464,0
sss_jhfb4f5de,0
sss_jameswang123,0
sss_hahasisi7777,22
sss_zem8888,0
sss_ljy1220,0
sss_klkl888999,0
sss_15576218333,0
sss_woaiwpni,0
sss_egee122389,0
sss_lintong,0
sss_kwkwli,0
sss_ab4322424,0
sss_zyn5656,0
sss_xjhvjfoig,0
sss_tianbing123,0
sss_634867469,0.2
sss_zdj131425,0
sss_nana889,0
sss_fanrong9,0
sss_xuzhaoyang,0
sss_yuanfouok,0
sss_fxx777,0
sss_daw16888,0
sss_wwh888wwh,0
sss_18825862127,0.8
sss_jing9999,0
sss_ben336699,0
sss_grnkzy,0
sss_ym0110,0
sss_h147258,0
sss_fffckaic,0
sss_wang236,0
sss_nana706,0
sss_a517790604,0
sss_xiaotno1,0
sss_daidai888,0
sss_kongde1004,0
sss_xiaotaofafa,0
sss_liujun668,0
sss_suzusuzu,0
sss_jjyhardwork,0
sss_tretjgf,0
sss_glgl1990,0
sss_rbhe4dw,0
sss_a197707,0.2
sss_qunimabi,0
sss_tqayy910,0
sss_lwl1989,8
sss_18039402200,0.01
sss_wang585858,0
sss_c406233,0
sss_zm1973,0
sss_ffjjkkl58,0
sss_wjh8881,0.75
sss_gx7788,0.03
sss_luhao88,0
sss_xiaowen999,0
sss_37.500,0
sss_zjh201601,0
sss_gf9834us,0
sss_zsq314,0
sss_kingqq1993,0
sss_84884454,0
sss_wuqiyin,0
sss_fhy1983,28
sss_dong8886,0
sss_13513000007,0.02
sss_yyy_0325,0
sss_cyl131468,0.04
sss_bibi668,0
sss_280480959,0
sss_sifeijun,0
sss_tyy1989,0.04
sss_cui610821101,0
sss_heng6633,0
sss_lubing811011,0
sss_say1991,0
sss_bb001001,0
sss_tughkfhk,0
sss_xiaochen10,0
sss_qwe676788,0
sss_huanglan8,0
sss_feidian1999,0
sss_snowolfg,0.98
sss_zhengshao13,0
sss_ljj003,0
sss_ice81555,0
sss_cyy555888,0.08
sss_bianyunnihao,0
sss_justgalliano,14.01
sss_as513143130,28
sss_8470244,0
sss_w7779c,0
sss_zhonghe,0
sss_bingbing0705,0
sss_ligang3000,0
sss_ljunj802,0
sss_liyanke88,0
sss_chenchen58,0.58
sss_wwrryy11,0.01
sss_dkg06889,0.2
sss_yang6655,0
sss_78787728,0
sss_xi1314520,0.4
sss_wangyanf,0
sss_osvscat,0
sss_daisheng7777,0
sss_tty683,0
sss_jjkk258258,0
sss_gwzzyf,0.43
sss_zyb9368,0.4
sss_yuanqing8088,0
sss_tcg33333,0
sss_zhhaixu,0
sss_abc131415,0.01
sss_ynte9565,0
sss_tan3888,0
sss_gydfc888,0.35
sss_zhang134134,0
sss_pm56789,0
sss_303851732,0
sss_cnzjhdse,0
sss_3628439hj,0
sss_gg701818,0
sss_lomin2,0
sss_zhu118,0
sss_tffe5188,0
sss_liu889966,0
sss_sg3013,0.01
sss_zhuhf987,0
sss_endywang,0
sss_ssss555,0
sss_yuan1972,0.9
sss_jubo18,0
sss_xiaona117,0
sss_zengweiihao,0
sss_h123456789,0
sss_lydia324,0
sss_zuayao,0
sss_iszlq1,0
sss_hzqfjd,0.23
sss_zyunm0733,0
sss_zbj811029,0
sss_zxj8368ws,0
sss_jiangwf,0
sss_fpj0508,0.04
sss_xsr2626,0.2
sss_sese521,0
sss_mei0501,0
sss_dxf110,0
sss_tycxsz,0
sss_xys888,0
sss_crr519,0
sss_wjkdsak,0
sss_wstchuangyc,0
sss_xwz888,0
sss_huking119,0
sss_abc94884,0
sss_ye1ye2ye3,0
sss_bess196,0
sss_li528604,0
sss_shasha6968,0
sss_lzg3333,0
sss_q6q6q6,0
sss_liuying88,0
sss_sky88888,0
sss_yangjincia,0
sss_yy1117,100
sss_winvip0008,0
sss_12gqasj2,0
sss_wang2015,0.92
sss_gongrk,0
sss_wskai0018,0
sss_a85173,0
sss_lsw1969,0
sss_hayden77,296
sss_wis778,0
sss_jian9190,0
sss_yanhuasanjin,0
sss_wxd5614098,0
sss_pass123,3.41
sss_hh899898,0
sss_lby6688,22
sss_gunba11,0
sss_zyb1979,0
sss_gooju99,0
sss_goutou0213,0
sss_a80166174,0
sss_3313wangmiao,0
sss_jiuanchdnehn,0
sss_yang878,0
sss_a1979111,0
sss_zhangleirose,0
sss_hyc852131151,0
sss_njkgnjkkk,0
sss_liaocl,0
sss_huitailang,0.05
sss_uyrwyj,0
sss_sxd558,0.21
sss_kld7uh,0
sss_zhumin988,0
sss_a00389,96.57
sss_wulingling,0
sss_mm8887654,0
sss_yinxuelong,0
sss_wbds4786,0.49
sss_sq317217,0.87
sss_goalyang,0
sss_a295146917,7.54
sss_laisi951518,0.7
sss_zhuyunkang,0
sss_ye900209,0
sss_zhanshi,293.04
sss_wxd32765058,0.01
sss_tb00301a,0
sss_honglishan,0
sss_caoyi6666,0
sss_sss7s7,0
sss_asdwww1234,0
sss_bnv77666,0
sss_zjt521,340.47
sss_yfm567,13
sss_hyf38915,0.84
sss_qqpp1122,0
sss_haitao3312,0
sss_w4418751z,0
sss_zy0454110,0
sss_qianyong88,0
sss_liushuping,0
sss_zlf6666,0.01
sss_zsm1117,0.8
sss_pan0513,0
sss_zhuoyuehao,0.35
sss_qwe668899,0
sss_shmasl,0
sss_aweigege,0
sss_fei268hq,0
sss_xu227899,0
sss_jingjing988,0
sss_qq884235,0
sss_wuyu0101,0
sss_mz123123,0
sss_cxx1888,506
sss_xyx999,0
sss_ziweixing,0
sss_astf188,0.13
sss_ghjkl88,0
sss_fu198411,0
sss_quansha78,0
sss_hzflovezy,0
sss_huangfujie,0
sss_yhj520hj,0
sss_xiaohei1021,0
sss_asd9999,28.11
sss_gshdhu,0
sss_liuningn,0
sss_tnnbb321,0
sss_gzyttsyxgs,0
sss_lakfja,0
sss_136166,0
sss_yuah238,0
sss_junier7,0.99
sss_liqiang66,0
sss_pinghao32,0
sss_akang169,0
sss_yu820721,0
sss_lrc3037,0
sss_denggao,0
sss_mazzystar,28
sss_jj327330,0
sss_liangf,0
sss_qw62288,0
sss_cx15925,0
sss_blniubi,0
sss_fhll777,0
sss_kimchou,0
sss_baoshan123,0
sss_dxbxhv,0
sss_yk1340798,0
sss_linzhong11,0
sss_bjs6233,0
sss_xuxiaoh123,0
sss_mmm88998,0
sss_feiduit,0
sss_qinaixx0020,10.97
sss_ll5977,0.01
sss_w553421787,0
sss_cqgzyxx,0.67
sss_ganmshdf,0
sss_zcr123,7
sss_dfh46s,0
sss_na75na9,0
sss_yuatknb,0
sss_as0099,94
sss_zhu217313,18
sss_yuenina,0.2
sss_15094919177,0
sss_a45bb6,0
sss_lyq0000,0
sss_cacl1983,0
sss_yanbin,0
sss_lhw456456,0
sss_qw12366,0
sss_xiexie518,0
sss_ric424,0.88
sss_guamp29,0
sss_zcy0613,0
sss_626224192,0.32
sss_jiang0000,0
sss_okxiaohei,0
sss_feih98,0
sss_rt6tyhg,0
sss_li021049,0
sss_dzm197375,0
sss_colishhu78,0
sss_yongda44,0
sss_lcb1823,0
sss_yyq810502,0
sss_fuyoutx,0
sss_yeslxp888,0
sss_elenut,0
sss_winer88,0.35
sss_czs888,0.76
sss_lu798521,0
sss_sjoy0930,0
sss_1975zp,0.2
sss_tanyan7,0
sss_jwb1232588,0
sss_gnbauwier,0
sss_tzy510,0
sss_xinqudandan1,0
sss_mingxiao12,0
sss_wmh2013,0.4
sss_jinjin9518,0
sss_ps9088,0
sss_thayu888,0
sss_liubing18948,0
sss_congli,0
sss_vcw54de,0
sss_135120113333,0.03
sss_wujun3328,0
sss_ww1989,0
sss_jkq7198977,0
sss_gcghabb,0
sss_448758849,0
sss_dsaa4856,0
sss_zhwz1990,0
sss_as38695,365.48
sss_ronghuafugui,0
sss_moaclvmc,0
sss_kulynm,0
sss_qq1960,0
sss_ldy55555,0
sss_zjbw123000,0
sss_lqy6677,0
sss_shuizhuyu2008,0
sss_niu112233,0
sss_lyjch18,0
sss_wwangyaxi,28
sss_f13935789779,0
sss_dongqi0306,0
sss_103731326,0
sss_baoyang119,0
sss_xia1977,0
sss_lzc1218,0
sss_wei9gl,0
sss_anwwwan,0
sss_weizi123,0.52
sss_phj123,0
sss_gairong69,0
sss_cy3445,0
sss_lxm1850,0
sss_ee860525,0
sss_qinglian88,0
sss_ding1962,15
sss_weijidianle,0
sss_laihaoyun,0
sss_ljvsdq,0.7
sss_suki065,0
sss_zfx118899,0
sss_505zjg,0
sss_wj1028,0
sss_mysunny,0.05
sss_rainbler,0
sss_hjh1983,64.75
sss_78795183,0
sss_lzy8311,0
sss_zy58588,0
sss_lilin715,0
sss_suibian8888,0.19
sss_aachunlinaa,0
sss_llyyff,0
sss_ujai35866,0
sss_pspkcsl,0
sss_zhen4556,0
sss_dengkun518,0
sss_h62381,0
sss_luofeng12345,0
sss_huang144,0
sss_hags891qqa,0
sss_iiwwbb,0
sss_ylatd521,0
sss_laoying1979,0
sss_bb1877,0
sss_chenxi517,0
sss_129629,0
sss_lj0818,0
sss_liuli3240264,0.14
sss_cyby2015,0.07
sss_azssfft5,0
sss_cong3141600,0
sss_qy998ps,0
sss_dxc2016,0
sss_zqaign99,0
sss_yaoyang998,0
sss_txf008,0
sss_wch5566,0
sss_ucyr74697,0
sss_18701021875,200
sss_lele7758521,0
sss_cjx588,0
sss_zsl123,79.37
sss_xipingko,0
sss_azb785,0
sss_mj0668,0
sss_cc930928,0.56
sss_gcaeeo,0
sss_shshsshh,0
sss_deng5200,0
sss_berrrrww44,0
sss_007009w,0
sss_wsh0218,0
sss_du3733302,0
sss_shaoqun84021,0.16
sss_jpqxx9,0
sss_1352588,0
sss_wass99,0
sss_luka1234,0
sss_a464097969,0
sss_wanzhi,0
sss_xiaoyong520,0
sss_zhang94,0.79
sss_yuyong1017,0
sss_thj188,0
sss_yytklz,0
sss_fyfzsl,0
sss_851515684,0
sss_jetky8,0
sss_chenjingya01,0
sss_gxwhc123,0
sss_jiuge8888,0
sss_well9998,0
sss_qq1277633458,0
sss_zhangmiao123,0
sss_zjl54188,0
sss_zhen1434,0
sss_zhangxiuhe,0
sss_wang851114,0
sss_yxb880,0
sss_aamm2233,0
sss_gcfhed4,0
sss_fgyh88,0
sss_9038nb,0
sss_huiywen,0
sss_ncbzmbv,0
sss_lf9843,0
sss_cl108852,0.2
sss_wpyingqian8,0
sss_zhoulihaoren,0
sss_dubo999,0
sss_wengchusi,0
sss_pol123,0
sss_guanyanhua12,6.01
sss_teuetp,0
sss_hbin0606,140.2
sss_lzv567,10
sss_funkblackdog,1.15
sss_juai88888,0
sss_chen95168,0
sss_mingming1954,0
sss_hl19890131,0
sss_zhoukairan,28
sss_kyjkyuf,0
sss_brc364842,0
sss_2222lyz,0
sss_you0412,0
sss_qz7628,0
sss_yytcbamh,0
sss_wtt1218,0
sss_zwj1122,0
sss_453146567,0
sss_hj1975118,0
sss_di12345,0
sss_lxz0720,0
sss_ajt9338,0
sss_xin1011,0
sss_fgfg634,0
sss_xx303333139,0
sss_987927,0
sss_yuanyuan444,0
sss_jinghua55,0
sss_sguoan,0
sss_950508,0
sss_jing229,0
sss_w09123,0
sss_abab5010,0.3
sss_as2639651,0
sss_mayuz9,0
sss_fan1024,0
sss_chentiandi,0
sss_yanxingaaa,0
sss_binwin,0
sss_daiyixu,0
sss_yangnanhua888,0
sss_jkiuiyukgf,0
sss_bububua,0
sss_wern1578,0
sss_wslixxlei,0
sss_amelia0121,0
sss_yyy777888,0
sss_tg7002,0
sss_asjhetjn,8
sss_huazi1023,0
sss_zhouxincd518518,0.03
sss_cerson,0
sss_18508417532,0
sss_jdjdjd,0
sss_a546108901,0
sss_ft686585,0
sss_owenhu24,0
sss_fzm202,0
sss_dfghoitge,0
sss_x340803,0
sss_myzb653,0
sss_guan823,0
sss_shiyushiyu,0
sss_aaa51890,8
sss_dongluming,0
sss_qiuealilija,0
sss_wei316229,0
sss_34862873,0.9
sss_oprjeg,0
sss_zh1718,0
sss_wanglinmei88,0.4
sss_ylb0323,0
sss_omi2018,0
sss_lss0830,0.2
sss_13240657503,0
sss_llqq8888,0
sss_35536455,200
sss_zj1968,0
sss_haveiet,0
sss_weilitaotao12,0
sss_hxl1121,0
sss_jiqun888,0
sss_ml91555,0
sss_hongayn,0
sss_shuimima,0
sss_pengxs,0
sss_zzg5858,0.36
sss_dghye564,0
sss_zzzpppccc5,0
sss_yjetdhdgfgh,0
sss_zhen529yu,0
sss_yf333888,0
sss_dn6688,0.01
sss_lisi1314,0
sss_dujj0708,0
sss_flw888777,0.01
sss_13480849581,0.2
sss_dyegdjj678,0
sss_a123123s1,0
sss_fuan99,0
sss_qwe917,0
sss_liangli123,0
sss_linyyu,0
sss_jnwsyxg,0
sss_zj1098,0.31
sss_sss988,0
sss_jbjb786,0
sss_yrpz92,0
sss_hejian186,0
sss_cyberfeel,0
sss_jm1688,0
sss_jiaweiadd,0
sss_wuxiaobin111,12.95
sss_zsh520,0
sss_chy20080920,0
sss_dfjhdft,0
sss_bhgqiu14,0
sss_abc1804,0
sss_454192450,0.01
sss_mingxxgan,0
sss_110114ff,0
sss_cof3849aa,0
sss_baoyinok,0
sss_liyiyao9111,1.5
sss_hsu802,0.83
sss_geryan,0
sss_majia817,0
sss_mahuifeng,0
sss_jx198988,0
sss_aabbaabb5566556,0
sss_liu1209,90.4
sss_wanzyc625587,0.7
sss_gkjf5644f,0
sss_xiahua1999,0
sss_ee2222,0.22
sss_fbaby5208,0
sss_cy6690332,0
sss_zq204436,0
sss_516688,0
sss_cxj141242,0
sss_zouxin25,0
sss_mndfsksd,0
sss_lzh67823456,0
sss_yanzhekai123,0
sss_shengmm,0.9
sss_gj37hd3,0
sss_byf168,0
sss_wy667788,28
sss_xmkler6,0
sss_scxhuy,0
sss_aug623,0
sss_zun1122,0
sss_w13880,0
sss_wjj87618,0
sss_d89v1gg7,0
sss_ch147ab,0
sss_bawang123,0
sss_ji789d,0
sss_xian444gu,0
sss_ly355888,2
sss_xiao425,0
sss_qwe900923,0
sss_hdy918918,0
sss_jun442,0
sss_wgrr44r3rc,0
sss_zhangjin8,0
sss_fj0595,0
sss_13282228885a,0
sss_mxxyz8298,0
sss_caiwanlin520,13
sss_taibbae6,0
sss_yyzz5120,0
sss_zbq888,0
sss_wxhiw000,0
sss_jdfuewr,0
sss_1198gdht,0
sss_zhuo147,0
sss_yxsh123,0.82
sss_zhangwei0329,0
sss_xyuaix55,0
sss_ywq959930,0
sss_aattta19,0
sss_a65418583,1.2
sss_hgzratsse,0
sss_nn900414,0
sss_13761373433,0
sss_djk888888,0
sss_xxhyz888888,0
sss_592044185,0.61
sss_g99777,0
sss_cihdzx,0
sss_jielun888,0
sss_xue8990,5
sss_lllll22222,0
sss_m663986,0
sss_zizi789,0
sss_ww3080kk,0
sss_dahai6688,0
sss_ymei1231,0
sss_1711046303,17
sss_lj032188,0
sss_dada030060,0.05
sss_jiangyiyao,0
sss_lm19820320,0
sss_whl888tyc,100
sss_aaa00800,0
sss_w565888,0
sss_aa33439213,0
sss_linyou123,0.26
sss_haixia1213,0
sss_dong137,0
sss_q263732574,0
sss_xiaowievi,0
sss_gaodong02,0
sss_kyx9988,0
sss_ly620117,0.2
sss_a42725678,0
sss_zhidagai,0
sss_wsx1997,0
sss_ericzhao,0.02
sss_jj888666,0
sss_fhf111,0
sss_czd369,0
sss_dttt5576,0
sss_tangmi,0
sss_hxy8899,0
sss_sd1979,54.99
sss_kidd520,0
sss_a5260181,0
sss_pdsjgdf,0
sss_chunchunchun,0
sss_yusuke998,0
sss_vovovo1,0
sss_ming882828,0.1
sss_a0513a,0.5
sss_lc8888,0
sss_abc7226,0
sss_hzkjay,0
sss_hanbing,0
sss_1gklgkl,0
sss_aa9999aa,0
sss_lmx223223,0
sss_mm5201314,28
sss_yangjing,0
sss_dailiangpin,0
sss_amandaye,0
sss_ts7800445,0
sss_awds5555,0
sss_xzj1985,0.5
sss_jdw2016,0
sss_mylost,0
sss_a3599177,0
sss_rj196307,0
sss_nilinainai5,0
sss_yergdvc,0
sss_han1895737,0
sss_piaopiaoniu,0
sss_yang4829582,0.59
sss_fengye0100,0
sss_zl90yao,0
sss_yhj1984,0
sss_tqq8800,0
sss_zhangwp481,0
sss_asiazyl,0.72
sss_hanshenn,0
sss_wz88888,0.86
sss_zfkgy754,0
sss_1062076444,0
sss_liuxiaohai,0
sss_gybvip968,0.73
sss_as655667,0
sss_qwe1851,7.84
sss_baobao998,0
sss_dasfd5051,0
sss_aling2199,0
sss_gn12345,1.5
sss_long5566,0
sss_66trd54d,0
sss_gojdioj3,0
sss_pz11111,0
sss_hlj891020,0
sss_lwyjwwuya,0
sss_ljp556699,0
sss_aa113517,0
sss_888tbtbt215,0
sss_emri3121307,0
sss_001024,0
sss_aiqq8899,0
sss_yuanmeng123,0
sss_c122823,0
sss_yl5280,0.03
sss_hmao2020,0
sss_ihuifhd,0
sss_xing137,0.01
sss_x13635071441,0.2
sss_guo328,0
sss_schssl,0
sss_aomanyang,0
sss_whzys2405,0
sss_daniunihao,0
sss_yexiaojie,0.08
sss_ccff258,0
sss_caoliang871013,0
sss_bdu89vj6,0
sss_addison328,0.4
sss_liaozhi888,28
sss_gnlqu379,0
sss_lijiahong1985,0
sss_cd585858,0
sss_asd4565d5d,0
sss_q84859241,0
sss_lgkaty,0
sss_chen1993,0
sss_wxs888,0
sss_kuaile777,0
sss_xuke238791,0
sss_w123123,0
sss_qqaa123,0
sss_ly88688,0
sss_lihao001,37.3
sss_998732,0
sss_wpb5200,0
sss_dong520520,0
sss_lm33333,0
sss_ffff1000,0
sss_xiaodu123,0
sss_wxd53939,0
sss_sxev6hmm,0
sss_cf7777,1.83
sss_asdf4145,20
sss_my15551z,0.01
sss_kuyvnagdq,0
sss_lnjpwxy,0
sss_yzy3188a,0
sss_xsskk8,0
sss_sumin_ma,0
sss_cz777888,0
sss_cuiwanyun999,0
sss_198591zuanshi,0
sss_sjy2715,0
sss_dahai1314,0
sss_aa11bb22,0
sss_w66542252,0
sss_ytnanren,0
sss_gain787,0
sss_ftan213,0
sss_k258147k,0
sss_qdd754468,0.01
sss_hdh7ss,0
sss_oneman66,0
sss_zhyy707,0
sss_zz130527,0
sss_goodsimple,0
sss_pb6938,0
sss_15507606151,0.5
sss_fafazp8848,12
sss_wang123a,0
sss_xxf0529,0
sss_chl1314,0.31
sss_spencer26,0
sss_4151400aa,0
sss_lichangyong,0.06
sss_px010203,0
sss_mm7459,0
sss_cs01777616,0
sss_hofazhh,0
sss_shasha1986,0
sss_xx921121,0
sss_yang4545,0
sss_ylan73,0
sss_rjhefbnsd,0
sss_qqq000,142
sss_kartersale,0
sss_huguosheng,0
sss_xxxct1,0.12
sss_lxy1992,0
sss_ddgwetgew,0
sss_chenhu1991,0
sss_sheyybb,0
sss_mo396yi,0
sss_winnietyc,0.33
sss_wgsjkn,0
sss_18668447777,0
sss_kailexinhe,0.5
sss_lin217ys,0
sss_xcajoge,0
sss_kaihua150627,44.68
sss_weiqingtian,0
sss_hiwwuu,0
sss_zhyaosa2s,0
sss_lzhppw,0
sss_jgy879s,0
sss_lovenn4321,0
sss_zxh6235065,0
sss_18341223456,0
sss_richfive,0
sss_xuyangccc,0
sss_tianmaliuxin,0
sss_li583805365,0
sss_bb0718,0.25
sss_8222101,0.48
sss_daiwenbing,0
sss_lei2678,0
sss_xj6025800,0
sss_lihe1990,0
sss_lijunzhong0,0
sss_anaw666,0
sss_zhuenze1234,0.29
sss_sunlv441,0
sss_msq121,0
sss_123203601,0
sss_ws1688,0
sss_qqqwzn,0
sss_cv886fd3,0
sss_zhen2015,0.72
sss_wenhan,0
sss_zhr520,0
sss_lzl168,0
sss_wofa588,0
sss_ninghongyu,0
sss_cjl860527,0.16
sss_huangekn,0
sss_niuniu20ph,0
sss_405164533,0
sss_arg024,0
sss_cfy77777,0.7
sss_rzqxxbb,0
sss_wudezhuan,0
sss_st1127,0
sss_lgcps1,0
sss_longxiaoli,0
sss_linjian9999,0
sss_ddty2764,0
sss_l15083768772,0
sss_crike666,0
sss_wei8yu,0
sss_zzj7777,0.11
sss_888zhw,0
sss_8ouyuj,0
sss_lyh888,0
sss_soo3900,0
sss_yjw830304,0
sss_lucker858,0.78
sss_lym5032,0
sss_lkipiu,0
sss_sss988889,0
sss_st19790119,0
sss_fancheng,0
sss_lxc690,0
sss_sssaaal11l,0
sss_lyh1119,0
sss_damache,0
sss_13311337331,0.71
sss_zhongchao,0
sss_m584521,0
sss_aaa913319,0
sss_nickoo,0
sss_szbwly,0
sss_yangqin99,0
sss_jz9898,0
sss_q76113,0
sss_momo881210,0
sss_ask7196,0
sss_mnkkjyfzor,0
sss_cf1877,0
sss_long5589,0
sss_mahoo71,0
sss_ugmlmr123,0
sss_caihongda988,0.01
sss_xxjkw002,0
sss_yj8976,0
sss_genwolai8888,0
sss_as1f5re,0
sss_zj198038,0
sss_yingbangbang,0
sss_gouliandao,0
sss_mmlaozi124,0
sss_ljk118428,0.3
sss_rmb80808,0
sss_hrth234,0
sss_zanzan12,0
sss_fuyuan668,0
sss_zj885885,0
sss_guinanl,0
sss_huang88988,83
sss_hgtdyer,0
sss_wei521521,0
sss_liuc8899,0
sss_benhai1314,0
sss_mingtianaini,0
sss_yixczx42,0
sss_eleven870304,0
sss_sa1753,0
sss_pdapdappa,0
sss_lqw765,0
sss_lys5188,0
